Site	abs.f420.5	Alk	Altitude	ARO_uppstream	pH	TOC	Tot.N_ps	TP	Turbidity	LC_Urban
D1_06	0.231111720963387	0.131028262406404	1.67348881600924	1.25317315628234	6.4	2.71912284992997	6.27335582271302	13.7739977272727	2	0
D7_06	0.232149572060461	0.530606319321799	1.49643401660442	1.69874042480815	7.18849535714288	2.81032260930482	7.11401642779026	73.9743458333333	2	0
D17_06	0.0421011760186353	0.670390193437329	1.47414401436302	2.23039917454536	7.9	2.42480272571829	6.82274190465518	55.4	3	1.4
D34_07	0.0833098960647137	0.211240292547629	1.70870182538799	1.6729943813878	7	2.167755938418	6.11146733950268	10	2	0.3
D38_07	0.224674632723198	0.699372418796381	1.57000297420849	1.63360041984332	7.9	2.83342977721551	7.1708884785125	163.5	2	0.1
D40_07	0.190264854311146	0.574153821848929	1.52246703028769	1.77229049392485	7.5	2.69213187252166	6.43133108193348	55.5	2	0.9
D43_07	0.180300925422874	0.6667965805773	1.41960684151002	1.26008712250834	7.6	2.65266016673479	6.84161547647759	98	4	0
D46_07	0.164491599171573	1.16101076111745	1.39736348117304	1.26234457903371	7.4	2.68766251481361	6.39859493453521	180	3	0.8
D47_07	0.183176900208854	0.584890444478499	1.52246703028769	1.55853491098295	7.3	2.67662222963908	7.42117752859539	63	3	1
D53_07	0.193096629961913	0.298622012490115	1.55044602116209	1.73552306867925	7.1	2.72785282839839	6.80161668292047	59.3	2	0
D54_07	0.307484699747961	0.562468856917829	1.48187663609891	1.6646051401963	6.9	2.99573227355399	7.75546733929099	171	2	0.5
D56_07	0.213121834579797	0.326500721615091	1.59570923040387	1.42376739950864	7.1	2.66060420132074	6.39024066706535	21	2	0
D58_07	0.219147828385873	0.623546866964325	1.67593802499019	1.31757846272403	7.3	2.79509776791317	7.46508273639955	105	2	0
D59_07	0.0797349680188535	0.418710334858185	1.7254630513334	1.92792241984758	7.2	2.35367338610331	6.34738920965601	17.5	2	1
D25_07	0.120902092264004	0.84372003903932	1.5555453730992	1.83876581376614	7.7	2.45744980355496	6.78671695060508	40	2	0.4
D62_07	0.15092369810563	1.24633499613317	1.4087998161504	1.6627671832646	7.4	2.62887954055416	7.74109909003537	72	3	2.6
D63_07	0.147342410661929	0.614213478968989	1.50330099800484	1.67373545420116	7.6	2.56971956723745	6.89365635460264	32	4	0
D64_07	0.147960519439532	1.04484510340105	1.49643401660442	1.51567363952557	8	2.6776381020421	6.74641212857337	28.5	2	0
D65_07	0.166785689216096	0.615226398175333	1.5555453730992	1.5718423957831	7.5	2.66630926596681	7.48773376143644	56	3	1
D66_07	0.150201330177886	0.40212620684265	1.59168587434938	1.75366924117333	7.3	2.59711864039493	6.60123011872888	60.5	2	0.2
D67_07	0.204933171977928	0.51057903297537	1.64372093018883	1.33104885709328	7.5	2.64663480945863	6.97166860472579	56	3	0
D68_07	0.199117503165415	0.507811593278955	1.63454690370149	1.3452323543377	7.2	2.67432383933439	7.0352685992811	44.5	3	0
D69_07	0.158742490512084	0.414019856842879	1.58334052083969	1.41749272533134	7.3	2.56555942774107	6.44730586254121	40.5	2	0
D72_07	0.198304837337264	0.35468209286279	1.61801130918104	1.47335276921817	7.2	2.57500503945459	6.22653666928747	30.5	3	0.1
D73_07	0.186644204643781	0.363758703101643	1.64372093018883	1.46358692442455	6.9	2.58478295820607	6.30261897574491	31.5	4	0
D76_07	0.200186268228868	0.34544914477157	1.59168587434938	1.3985373688298	7.1	2.68087112156666	7.09090982207998	130	3	0
M003_08	0.283674051054242	0.415415438961333	1.01445426156562	1.86791594445198	6.9	2.73436750941958	7.70043100225698	45.4	2	0.5
MD03_00	0.347835995271528	0.209450224182207	1.62145403095835	1.80926296435152	6.6	3.0340691828061	7.40242166264892	56	2.559	2.4
MD15_00	0.0788111804242898	1.56464972964397	1.50991820038366	1.48413490787006	7.9	2.35110440759623	8.66927958779002	129	2.956	5.1
M5_03	0.061014467385403	1.59078547391713	0.959134838920824	1.72315325101106	8	2.15346515105795	8.90598676523643	107.5	3	2.9
M3B_07	0.067959174443241	1.37939561942873	1.54678592405062	1.67618086712836	7.77770833333333	2.45190429999362	8.25297379391972	93.2083333333333	2.539	0
M10_98	0.133950730037521	1.60442537061056	1.34975231076127	1.82599011733727	7.225	2.19722457733622	8.46821300919452	91.2	4	1.1
M11_98	0.0599139641303106	1.59263079411772	1.5419651313749	1.53362565140845	7.79166666666667	1.90210752639692	9.33264649636015	72.5	4	0.8
M11B_04	0.308219723669329	0.135404637006203	1.63673424413844	2.14767996979853	6.8	2.70805020110221	6.75902322518174	16	3	0.8
M24F_04	0.205386829724951	1.31721219993245	0.899598192498245	1.83427850286077	7.7	2.26176309847379	8.45376338875645	93.8	4	2.4
MSi5_08	0.0655564403819446	1.13755413014115	1.66064037933481	1.70329275882383	7.74411010416661	2.31365283754033	7.94182063166245	78.6666666666667	2	1.8
MSi11_08	0.0696202228091014	1.59705939709232	1.41960684151002	1.88999163617446	8	2.54160199346455	7.9728107841214	115	3	4.1
MSi12_08	0.0701192609461665	2.0259088997188	1.48187663609891	1.53476054666594	8.2	2.04122032885964	8.87033991851153	82.3	3	2.7
MSi13_08	0.0998453349697161	1.92381060013893	1.45764638302287	1.58588747115349	8.7	2.19722457733622	8.98732181285012	83.8	3	1.8
MSi14_08	0.0925791812930932	1.91471429328683	1.55044602116209	1.6571227645934	8.6	1.91692261218206	9.02813480845475	107	3	2
MSi15_08	0.123985979780991	1.92088533843614	1.56049976161083	1.62281126712687	8.8	2.34180580614733	8.48349161974322	151.7	3	0.7
MSi17_08	0.0645385211375712	1.68257330404657	1.4087998161504	1.76313892464495	8.2	2.52127429395887	8.76661249174269	137.7	3	4.2
MSi18_08	0.0643475997408926	1.77206683588232	1.61090347501892	1.6234857176732	8.2	1.87180217690159	8.68287710705717	72.3	3	0.7
MSi20_08	0.0503762073250669	0.0392207131532813	1.58756448332165	1.81414021428327	5.99884563807721	1.96633505390735	8.4811928871752	43.7	3	3.4
MSi21_08	0.062688894966562	1.26198618452241	1.72368941930815	1.57000297420849	7.83033793560603	2.23664731649126	8.21635833238616	28.5	2	1.3
MSi22_08	0.0633920308353247	0.0629747991613884	1.7272161148849	1.58291229932972	6.47754544507575	2.01342044058204	7.40171954567272	32.3	2	2.6
MSi23_08	0.0475195159679764	0.0459289318883997	1.57000297420849	1.64520075840364	6.15989209280303	1.77117876152803	7.93376103187915	25.1	2	1.6
MSi27_09	0.0376168635713068	1.59642366833887	1.65794141495798	1.47176013491382	7.835	1.45861502269952	8.77601271918292	90	2	0
MSi28_09	0.0684218696075135	1.86841840712242	1.51630194085284	1.56579105308187	7.9	2.10172339163711	8.90031725316691	82.5	3	1.5
MSi29_09	0.0616060699257454	1.65466683018798	1.76134863954306	1.60156967278263	7.96958333333333	2.08852384664259	8.54335650086341	62.9583333333333	3	0
MSi30_09	0.0573250666192694	1.44644828393964	1.56049976161083	1.77796285610022	7.9	2.43361335540045	7.07343919462307	58.9	2	3.6
ACpf01_08	0.417393678973438	0.00498754151103897	1.15878230575197	1.4764977772163	4.6	3.25809653802148	5.91620206260743	21	3	0
ACpf02_08	0.281412459438185	0.0723206615796261	1.31407184095952	1.69619962690884	6.6	2.77258872223978	5.80211837537706	17	3	0
ACpf03_08	0.144100343973757	0.00498754151103897	0.951362544505703	1.45850658144455	4.3	2.94443897916644	7.37838371299671	32	3	1.4
ACpf04_08	0.0870947068509337	0.00498754151103897	1.26008712250834	1.42984554728975	5.2	2.2082744135228	5.48479693349065	10	2	0
ACpf06_08	0.263901543786378	0.173953307123438	1.70165286186296	1.26898139628505	6.6	2.83321334405622	6.25575004175337	22	3	0
ACpf08_08	0.141499562273699	0.00498754151103897	1.05493976890473	1.43379396246629	4.8	2.83321334405622	6.4150969591716	21	2	0
ACpf10_08	0.243730184922598	0.122217632724249	1.60002675584974	1.58756448332165	6.4	2.77258872223978	6.36475075685191	22	3	0.3
ACpf11_08	0.246078522596706	0.157003748809665	1.61731407898745	1.49002530906985	6.8	2.70805020110221	6.13339804299665	23	3	0.6
ACpf12_08	0.308954207727321	0.0815799869924228	0.756780031463466	1.77086951743964	6.4	2.89037175789616	6.17586727010576	23	2	0
ACpf13_08	0.515215972067284	0.00498754151103897	1.17248659547825	1.7471022297612	5.2	3.3322045101752	6.36475075685191	26	3	0.1
ACpf14_08	0.410784269585764	0.00498754151103897	0.670651767933424	1.43766302029554	4.5	3.29583686600433	6.46302945692067	24	2	0
ACpf17_08	0.55732745741741	0.00498754151103897	1.02063357620834	1.59491219406695	4.9	3.43398720448515	6.66057514983969	55	3	0
ACpf21_08	0.437609561434732	0.0217614917815127	1.7921932288739	1.55654760055417	5.7	3.2188758248682	6.27476202124194	22	2	0
ACpf22_08	0.556181325486788	0.00498754151103897	1.05493976890473	1.88121170138974	4.8	3.36729582998647	6.17586727010576	23	3	0
ACpf23_08	0.575489137091713	0.00498754151103897	0.926659313266212	1.70771441059577	4.7	3.36729582998647	6.13339804299665	24	4	0.1
ACpf24_08	0.549854010733469	0.00498754151103897	1.22046489585094	1.48338521013246	4.9	3.55534806148941	6.11146733950268	39	4	0
ACpf25_08	0.654925967739748	0.00498754151103897	0.899598192498245	1.81133207588873	5	3.58351893845611	6.13339804299665	27	4	0.3
ACpf26_08	0.219938420365261	0.139761942375159	1.53977945795227	1.76051492105081	6.8	2.39789527279837	5.96870755998537	21	3	0.8
ACpf29_08	0.129272335704139	0.113328685307003	1.82421768746362	1.23615351646328	6.9	2.26176309847379	5.63835466933375	10	2	0
ACpf30_08	0.0769610411361284	0.00498754151103897	1.30504295282867	1.55853491098295	3.6	2.07944154167984	7.1708884785125	25	2	0.8
ACpf31_08	0.294905917541101	0.139761942375159	1.57411433990374	1.54250734263478	7	2.83321334405622	5.77144112313002	16	3	0.4
ACpf32_08	0.375005900623456	0.113328685307003	1.79140736079078	1.27542336550374	6.8	2.99573227355399	6.11146733950268	29	2	0
ACpf33_08	0.574363644569978	0.00498754151103897	1.68876620374361	1.14424387087532	4.7	3.49650756146648	5.99396142730657	27	3	0
ACpf37_08	0.188966099512623	0.122217632724249	1.54836390381267	1.57546321285994	7.1	2.484906649788	5.91620206260743	14	2	1.2
ACpf40_08	0.42918163472548	0.00995033085316809	1.54250734263478	1.49989981377857	5.5	3.29583686600433	6.2363695902037	33	3	0
ACpf44_08	0.271552690521897	0.104360015324243	1.71335477970012	1.26457916530681	6.9	2.70805020110221	6.52356230614951	29	2	0.9
ACpf45_08	0.189793571632656	0.0601539228197471	0.462341011799065	1.0016484949026	6.8	2.484906649788	5.96870755998537	16	3	0
ACpf48_08	0.191446464570955	0.113328685307003	1.87230927095914	1.25081978247535	7	2.35137525716348	5.56452040732269	10	2	0
ACpf49_08	0.395414772254663	0.0535407669280298	1.80348861588092	1.4087998161504	6.4	3.04452243772342	6.06610809010375	24	3	0
ACpf50_08	0.263133199530368	0.0769610411361284	1.58162114079069	1.52725077356522	6.8	2.83321334405622	6.25575004175337	21	2	0
KIS 8_07	0.303920914936094	0.224742272677907	1.75072031118444	1.51249885088538	6.6	2.89037175789616	5.70711026474888	17	2.355	0
KIS 12_07	0.364758268994308	0.14583044821154	1.93288869552112	1.20937078612125	6.4	3.17805383034795	5.88887795833288	17	2.398	0
KIS 15_07	0.134606501987283	0.542905517229402	1.90649344959239	1.32776142953833	7.5	2.09186406167839	5.48479693349065	8	2.112	0
KIS 17_07	0.115405881052545	0.421994410059375	1.94604152697896	1.58546561893004	7	2.56494935746154	5.25227342804663	7	2.149	0
KIS 19_07	0.158885970103261	0.188137942115395	1.95922052568568	1.78077838607588	7	2.26176309847379	5.48479693349065	12	2.147	0
KIS 23_07	0.22234993951796	0.222343231143441	1.82739193556701	1.42581471976718	7	2.70805020110221	5.77144112313002	8	2.222	0
KIS 24_07	0.140244144937393	0.188137942115395	1.85783723344809	0.926659313266212	6.7	2.21920348405499	5.35185813347607	6	2.049	0
KIS 26_07	0.0701124430176422	0.25386672395705	1.92507237481432	1.33747240397772	7	1.64865862558738	5.01727983681492	3	2	0
KIS 27_07	0.0844950887902085	0.193096629961913	1.95248696669884	1.67569480816594	7	1.66770682055808	5.14166355650266	5	2.025	0
KIS 28_07	0.0866854488808335	0.207014169384326	1.94390089849406	1.52185996671891	7	1.91692261218206	5.08140436498446	4	2.029	0
KIS 32_07	0.158618528267357	0.224742272677907	1.89205753617809	1.71525246912146	6.8	2.05412373369555	6.11146733950268	13	2	0.2
KIS 34_07	0.135698006415549	0.273836665629728	1.95402260787586	1.06024202544431	6.9	1.70474809223843	8.71620797115185	5	2	0
KIS 36_07	0.128688685624459	0.331459694797669	1.82981148841843	1.70731765854633	7.3	2.21920348405499	5.63835466933375	7	2	0.1
KIS 39_07	0.114989606800231	1.59615001810717	1.7554107335147	0.756780031463466	7.8	1.22377543162212	8.63070043220983	10	2	0
KIS 40_07	0.199988915582396	0.276115436080316	1.77894840976956	0.741276311375015	7	2.63905732961526	5.80211837537706	9	2.106	0
KIS 41_07	0.279068548242503	0.283674051054242	1.81005479161747	1.52783983185508	6.7	2.77258872223978	5.91620206260743	14	2.327	0.3
KIS 42_07	0.0829729418096497	0.276115436080316	1.85184556618956	1.86720201597855	7.2	2.29253475714054	5.67332326717149	9	2.042	0.2
KIS 46_07	0.168581166553617	0.377751269540649	0.385264869662247	0.425678272731624	6.7	2.484906649788	6.55250788703459	32	2.579	18.5
KIS 47_07	0.36514987173838	0.0639133257436529	0	1.54304789022132	5.9	3.09104245335832	5.83188247728352	39	2.664	0.7
KIS 49_07	0.276073314440924	0.238229188732251	1.50330099800484	1.66382004018116	6.8	2.89037175789616	6.17586727010576	29	2.504	0.1
KIS 55_07	0.300402965441107	0.283674051054242	1.8107440020776	1.03834880923333	6.7	2.89037175789616	6.3818160174061	51	2.323	22.7
KIS 61_07	0.181364952207503	0.278389025540188	1.75598668894755	1.80584712821773	7.2	2.484906649788	5.70711026474888	10	2.131	0
KIS 63_07	0.206094649863532	0.188137942115395	1.65268458995911	1.38270842374995	6.8	2.56494935746154	5.73979291217923	16	2.534	0
KIS 64_07	0.357352565816313	0.171429115627531	1.77697053692848	1.84115299051218	6.5	3.09104245335832	5.86078622346587	19	2.493	0
KIS 65_07	0.528569663034829	0.0353671438372913	1.83527011798907	1.43084025503116	5.7	3.43398720448515	6.06610809010375	28	2.895	0
KIS 66_07	0.204442325979419	0.266203040774657	1.96770252495693	1.63486118270024	7.2	2.77258872223978	5.86078622346587	14	2	0
KIS 67_07	0.338760428400811	0.442760892851861	1.96823588572107	0.908905343275752	7.2	3.17805383034795	5.9427993751267	13	2	0
KIS 68_07	0.0873269452482843	0.224742272677907	1.98521095341683	1.54992780771055	7.1	2.35137525716348	5.56452040732269	11	2.238	0
KIS 69_07	0.0798792957211318	0.273836665629728	1.95282242046676	1.71768467132444	7.2	2.07944154167984	5.25227342804663	4	2	0
KIS 73_07	0.331305546434138	0.19062035960865	1.88513575881704	1.28776286127577	6.7	2.99573227355399	5.88887795833288	16	2.499	0
KIS 74_07	0.154295500509069	0.00995033085316809	1.87650170995358	1.88587283577817	6.8	2.16332302566054	6.13339804299665	10	2.276	0.1
KIS 75_07	0.235711736722499	0.195566783543975	1.85133408717831	1.57501476613144	6.8	2.70805020110221	5.73979291217923	10	2.251	0
KIS 76_07	0.184257484705982	0.179818426575836	1.86869045475718	1.77008854630365	6.8	2.37954613413017	5.70711026474888	6	2.143	0.2
KIS 78_07	0.195879592397847	0.242946178610389	1.94139307280998	1.51121313099706	7.1	2.484906649788	5.99396142730657	14	2.155	0
KIS 79_07	0.134669551494098	0.377751269540649	1.91517455921115	1.73894710624141	7.3	1.98787434815435	5.39816270151775	7	2	0
G1_08	0.522951803563831	0.185649346886629	1.79573165644404	1.76611962043667	6.6	3.26575941076705	7.01902828139157	29.8	3	0
G2_08	0.200482279100152	0.297121072102379	1.84874738954493	1.32102781884069	7.00480165584416	2.63157961889222	6.73235175730572	23.5447484154734	3	3.6
G3_08	0.342389102158875	0.264089844394793	1.74370633586132	1.55147786695451	6.86731809163062	2.89404647931099	6.92397528720534	33.3562935897436	2	1.8
C4_07	0.18509548367668	1.28785428830664	1.28776286127577	1.76341242107073	7.48	3.10906095886099	6.96445062265868	20.6666666666667	4	0.1
C5_07	0.202124184090134	0.895679777970031	1.44145561399971	1.77597136458595	7.4	3.16547504814109	6.77227913941969	15.9	2	0.2
C7_07	0.152080144891326	1.24733387665819	1.12877416523037	1.92788156798944	7.52319833333332	2.77306878375948	7.44023166432883	54.5344625	3	0.5
C8_07	0.195654910143169	0.941966234514445	1.04399756633448	1.76037550613922	7.42890166666668	2.84051231012552	7.21216255222849	57.6886942307693	3	4.2
C9_07	0.194362453915177	0.996065095854433	1.18226787693669	1.82660515766302	7.44415166666667	2.83969182312342	7.23577750988982	55.8441717948719	3	0.6
C12_07	0.437609561434732	0.116893751471499	1.56579105308187	1.68001624875289	6.3	3.41772668361337	6.70441435496411	16.2	3	0
C14_07	0.253074193799714	0.922336221023874	1.49002530906985	1.73403132149329	7.42998354166667	2.93541517885101	7.14180113032529	75.0239708333335	3	0.2
C16_07	0.195401710609981	0.982390783188632	1.45416588781849	1.87801039271117	7.45676166666667	2.85297415963631	7.19703909296079	45.4013471916973	3	0.8
C18_07	0.243502678518712	0.913586946605525	1.50194813492635	1.64783079389125	7.32724424242423	3.00166736410333	6.96071734769096	23.7266982323232	3	0.8
C23_07	0.0947418365096856	1.43904492650542	0.908905343275752	1.75713188605472	7.8875	2.59734194747668	8.04947247966358	113.583333333333	4	0.6
C26_07	0.163433885797572	1.25082856302463	1.15522943132929	1.52246703028769	7.49533791666666	2.76481576421739	7.77902086211284	92.9164020833334	3	0.4
C27_07	0.218974273674219	0.890708410276744	1.39138759011655	1.49074853750981	7.33082583333332	2.93727411835725	7.02569243609453	33.0276636904761	2	0
C28_07	0.196724349805902	0.856554598568211	1.58963770972821	1.46771810962755	7.32854464285713	2.85583984201073	7.03890455745762	32.6413141941392	2	1.8
C29_07	0.19127276382662	1.00111080972055	1.14046789469966	1.77546918062309	7.43110583333334	2.78554776788882	7.18911618992191	56.9568967948719	4	0.8
C35_08	0.327787168243357	0.998489083707213	0.943367200494273	1.65408474957753	7.24752916666666	3.13102823057773	7.10662512661805	32.4617692307692	2	0.2
C40_08	0.148295302659337	1.32293154856604	0.899598192498245	1.53867638779383	7.58461104166665	2.66321236768871	7.88959120013342	89.3658083333334	4	0.2
U8_07	0.431782416425538	0.0227394869694893	1.70791240264708	1.41535544395614	5.5	3.04927304048202	6.1735777488642	12.3	3	0
U9_07	0.16805358499625	0.505612056713103	1.162283113884	1.61378323172225	6.4	2.68215822947686	7.40083480813824	110	2	1.2
U16_07	0.0760346862759976	0.486687567153753	1.64549510692511	1.90668641872626	7.34619625901873	2.35643348581184	6.27476202124194	34	2	0.1
U17_07	0.150142658429719	0.584666405125391	1.68445236566202	1.41642700947816	7.39544320346322	2.55337906543482	7.00397413672268	38	2	0
U19_07	0.0971267107307228	1.18123480679284	1.58291229932972	1.55199151594767	7.59458416666665	2.61692963734897	6.49375383985169	72	3	0
U20_07	0.268499253035007	0.158490758251025	1.68048915987666	1.45678224805594	6.74903613636363	2.71363068345682	6.58063913728495	25	3	0
U22_07	0.0723206615796261	1.02288129071859	1.56673595961808	1.63889260468225	7.61620647727271	2.35235559280396	6.11146733950268	38	2	0.2
U24_07	0.120446153075867	0.224313333518809	1.80645596830719	1.52665976378072	7.07120416666667	2.19087821911236	5.86078622346587	2.5	2	0
U26_07	0.109750863959119	0.587151736947043	1.48710363284492	1.5643639363267	7.54497336940838	2.51498496044419	7.00397413672268	20	2	0.7
U27_07	0.171429115627531	0.997808658569143	1.38270842374995	1.53476054666594	7.38922249999998	2.8692899795016	6.60800062529609	36	2	0
U28_07	0.160416721405905	0.145638873291466	1.64695886389863	1.47015379595512	6.76184841991341	2.47801232154652	6.60800062529609	27	2	0
U29_07	0.17898265552844	0.173361435323204	1.64637495104582	1.6038577579405	6.82595747294372	2.53760817901414	6.69826805411541	28	2	0
U31_08	0.0440168854167743	1.33672863065165	0.889981468576569	1.67024700516673	7.68177231060603	2.32658651826	6.90875477931522	50	4	1.6
U35_08	0.0685927914656117	0.651764898787032	1.18856949583743	1.63423201835005	7.37797164141415	2.43220683742724	6.74641212857337	74	4	0.3
AB3_07	0.0382587121170903	0.878381158800935	1.1947055233183	1.48111771344218	9.2	2.66025953726586	6.61338421837956	332	2	1.2
AB5_07	0.327143141332695	0.689641041230658	1.20651132140752	1.66872809742483	7.4	2.39789527279837	7.2259180586875	127.8	2	1.5
AB6_07	0.192822498252356	0.565838948467056	1.51121313099706	1.42065535647103	7.21501666666668	2.62730310188467	7.01781768341585	76.1873708333333	2	1.3
AB7_07	0.227932068046007	0.468752847344083	1.04952637739778	1.69853027775145	7.2	2.66722820658195	6.77136265407658	63.7	3	2.8
AB8_07	0.0861776962410524	0.818898385865506	1.03257531961508	1.62648700960638	7.5	2.57261223020711	6.96687288346523	52.8	2	3.1
AB9_07	0.0563803334361077	0.245296355955343	1.24844125756621	1.66847352528265	7.1	2.11625551480255	5.99271376650841	14	2	2.1
AB10_07	0.0663501083887122	0.90300283754722	1.03834880923333	1.44882223836587	7.7	2.3887627892351	6.62140565176413	31.4	2	33.6
AB15_07	0.151862349309246	0.562468856917829	1.17248659547825	1.67787036073439	7.3	2.74727091425549	6.7489939865972	21.8	2	0.3
AB17_07	0.0582689081239758	0.656483196188354	1.17579234571849	1.68213321877451	6.6	2.53369681395743	8.15458640310997	44.2	2	0.3
AB19_07	0.106160195828391	1.03673688495002	1.1035676640042	1.6313704001964	7.6	2.68784749378469	7.02402606064752	45	2	1.1
AB20_07	0.170586300575534	0.907451783206951	1.36413838634931	1.69662599923914	7	2.9338568698359	7.12969810971983	39.4	4	2.4
AB21_07	0.14583044821154	1.15562254338489	0.899598192498245	1.75755904805913	7.4	2.78501124223834	7.86748856869913	74.6	2	2.4
AB22_07	0.143234168085908	1.13783300182139	1.31583241868315	1.65739611343114	7.1	2.91235066461494	7.87352165431682	79.3	2	0.6
AB24_07	0.155292884406035	1.08518926833597	1.120655136649	1.50194813492635	7.1	2.85070650150373	7.26773475692917	44.5	2	0.5
AB27_07	0.191142527466223	0.92985880124173	1.25317315628234	1.61974163584732	7.35734833333336	2.86766023720228	7.11912199479868	55.2592263736266	2	0.3
AB28_07	0.173112617708645	0.950498903203892	1.17248659547825	1.84373168566471	7.5	2.9338568698359	7.22700869027124	43.3	2	0
AB29_07	0.183154543097847	1.37926974618293	1.18226787693669	1.63104932929855	7	2.91777073208428	6.93731408122368	21	2	0
AB31_07	0.0898407039997895	1.36200166855085	0.62885862143468	1.66642211283803	7.5	2.46809953147162	7.41830086354081	69.7	2	5.7
AB32_08	0.0707430612331891	1.19536721436759	1.21498506859387	1.63391652446235	7.6510280208333	2.4990589094515	7.71467747380093	91.6	3	17.7
AB34_08	0.324977857195478	1.04027671165515	1.28776286127577	1.6492736224254	7.2	3.43720781918519	7.69270650001712	34.3	2	0
AB30_08	0.166361537215225	0.795703768885037	1.41642700947816	1.5794472551672	7.4	2.45958884180371	8.26665274924508	94.8	3	8.6
T4_08	0.358373500574314	0.0861776962410524	1.69641295974363	1.39736348117304	6.6	3.01700726410364	6.46302945692067	35	2	0
T5_08	0.323531725345478	0.314810739840034	1.73894710624141	1.18856949583743	7	2.95409267057745	6.70232884847309	66.3	2	0.9
T7_08	0.171429115627531	0.0889262091944015	1.7254630513334	1.64132472328304	6.6	2.52582076647181	6.36475075685191	19.5	2	0
T8_08	0.0880108773227134	1.24126858906963	1.55044602116209	1.65519615250567	7.4	2.37954613413017	7.47499904265293	82	2	0.8
T10_08	0.201306856705035	0.298622012490115	1.50991820038366	2.07438922165843	7.2	2.3887627892351	6.401419560489	21.4	2	0.5
T11_08	0.183986836113016	0.699626146657654	1.7272161148849	1.50861393610116	7.2	2.63905732961526	8.17498453294309	49	2	1.5
T14_08	0.142367241286922	0.246860077931526	1.72007860952669	1.92934401418398	7.1	2.23001440015921	6.00758392898787	7	2	1.7
T15_08	0.212689093410351	0.377065633586466	1.64072009935009	1.41855265009739	7.3	2.45958884180371	6.83087423464618	18.5	2	0
T17_08	0.0525924501191706	1.24126858906963	1.53248345167838	1.51692805676345	8	2.40232239747359	8.22443157322116	62	2	1
T18_08	0.257738196078709	0.132781111233818	1.68283257432881	1.7554107335147	6.7	2.79116510781272	7.16185471441679	24.5	2	1.7
VDFK001_08	0.212689093410351	0.109750863959119	1.82430684835198	1.70612121400619	6.9	2.42575938975607	5.76811534965005	7.8789659090909	2	0
VDFK002_08	0.193096629961913	0.123985979780991	1.84107408442981	1.55604720753144	6.8	2.53609443325834	6.21307993136948	11.8274977272727	2	1.3
VDFK003_08	0.268499253035007	0.0573250666192694	1.87571036675847	1.80513347946117	6.4	2.7398519667166	5.86334846518473	12.4556378787879	3	0
VDFK006_08	0.231298403873747	0.149826056394611	1.92160025453555	1.38647429869641	6.69829696969697	2.69533551911031	6.08986638221102	11.2071113636363	2	0
VDFK007_08	0.2796939576037	0.326460560434077	1.929908221014	0.981219234668272	6.92166291666665	2.80049938871851	7.11102696620336	14.8237151515152	2	0
VDFK008_08	0.200090064709137	0.160997421996821	1.929908221014	1.80348861588092	6.81568371212121	2.57396983077103	6.11369150869727	11.9788007575757	2	0
VDFK009_08	0.0647625526220832	0.50880719915583	1.82430684835198	1.86310532548853	7.48788710678213	2.2532073581327	6.77677806927252	23.3554797341547	2	1.1
VDFK010_08	0.193277974888077	0.178566917743854	1.91723408945872	1.83427850286077	6.87785034632033	2.55479576935628	6.27462419002363	11.6186931818181	2	0
VDFK012_08	0.125207166049146	0.189811216913978	1.86290389055195	1.08522128946088	6.92711002164501	2.32525523026668	6.17398205692411	11.34305	3	0
VDFK014_08	0.0839517009511697	0.166621593716541	1.88167945212704	1.5079582647588	6.96225095238097	1.92170771392739	5.64293437995489	6.18989393939395	2	0
VDFK016_08	0.167902761522973	0.529883323812806	1.81509564300325	0.943367200494273	7.15406415584415	2.55556623759192	6.93121264115988	13.9967810606061	2	0
VDFK017_08	0.0940284910234622	0.23034701065756	1.85601087126303	1.24603708612156	7.10962309523809	2.07714259430603	6.0020728710072	7.88439621212123	2	0
VDFK019_08	0.19454757413509	0.167676355298344	1.95530984603248	1.0899350924624	6.788604491342	2.57411966884443	6.32245188820101	12.3007863636363	2	0
VDFK022_08	0.266774907878832	0.156502626117662	1.9763847732858	1.4515128711338	6.72695318181816	2.76129901511474	6.2460556336834	12.1004848484848	2	0
VDFK026_08	0.196805231220535	0.15541092619943	1.80523565038902	0.880036196326812	6.80976550865801	2.55967070627449	6.38710538808328	12.3095825757576	2	0
VDFK029_08	0.0848284127226134	0.177023938047272	1.77073964639405	1.36274449193538	6.96044845238097	2.04983115509017	5.82360786772455	7.41972954545455	2	0
VDFK030_08	0.0784979907368884	0.242810809971344	1.90802919925623	1.42884568962479	7.08264416666669	2.04177025633097	5.8399163944338	6.85742272727273	2	0
VDOK100_08	0.182742817257654	0.441058677250048	1.2231562025271	1.85894898840465	7.12637734126984	2.61225949316432	6.82336783827692	33.8573860292485	3	0.8
VDOK874_08	0.19250109189016	0.409342747724982	1.39736348117304	1.48035566902446	7.02111557359305	2.6463497229821	7.46335350254085	63.28743125	4	6
VDFK024_08	0.195171718136242	0.483908765087546	1.90802919925623	0.724990137662734	7.1042488095238	2.58517077229638	7.06504485588493	14.4634977272727	2	0
VDFK020_08	0.085665930615781	0.213594100098062	1.85601087126303	1.08522128946088	7.0062892857143	2.02320362651085	5.78995624632278	7.65763257575759	2	0
VDFK013_08	0.242177909711191	0.135634304953645	1.91723408945872	1.120655136649	6.61484090909089	2.7085549726735	6.11852001613017	11.2393325757576	2	0
