MicroMet,-148.75203,73.54670,sk
MicroMet,-155.78435,74.48894,sk
IceCadet,-156.61469,71.32299,sk
Ice_Cadet,-143.41881,79.16794,sk
MicroMet,-155.18820,73.61652,sk
MicroMet,-156.65182,71.34621,sk
MicroMet,-156.34494,71.41441,sk
SIMB3,-147.76634,83.43658,sk
SIMB3,176.09197,85.70822,sk
SIMB3,43.63943,86.41254,sk
SVP5S 009,42.31396,86.33916,sk
SVP6S 001,45.79906,86.43595,sk
UPTEMPO,-178.09776,71.48404,sk
SVP-B,175.99400,21.47600,sk
SVP-BA,-110.24500,78.95960,sk
SVP-BA,-16.77940,59.18500,sk
ITB-15,-18.09996,78.61205,sk
Ice Ball,-32.02315,66.49888,sk
Ice Ball,-48.47072,85.75995,sk
Thermistor String,41.48275,86.22829,sk
AXIB_52,-20.60220,84.13320,sk
Ice Ball,-178.04609,71.46660,sk
Ice_Ball 24,147.13877,85.70411,sk
Ice_Ball,-59.04564,86.42096,sk
IceBall,-37.83451,85.17835,sk
Ice Ball_35,-8.23622,77.58424,sk
IT 26,72.56346,86.52828,sk
IT 27,68.06401,86.29806,sk
IT-32,-162.39552,83.53770,sk
IT 33,138.00740,86.72494,sk
Ice Ball,-22.66738,66.41556,sk
WB,-64.50486,85.63416,sk
Ice Ball,-135.78165,75.39547,sk
Ice Ball,-150.33547,82.53382,sk
PERIPH_5,-117.20119,32.75702,sk
GPS-Tracker,-28.45590,61.19600,sk
SASSIE,-161.94947,80.47070,sk
SASSIE,-19.95107,84.50124,sk
SASSIE,-14.91058,84.16951,sk
SASSIE,-147.05642,80.06956,sk
UPTEMPO,-66.08396,88.42877,sk
UPTEMPO,-21.38954,86.68302,sk
SASSIE,-12.40280,76.90511,sk
Ice Ball,-147.38921,80.46204,sk
Ice Ball 51,120.94970,88.19342,sk
Ice Ball 54,-147.57152,89.55157,sk
Ice Ball 55,-179.21959,68.87348,sk
Ice Ball 56,-155.76471,83.68011,sk
Ice Ball 57,100.82234,84.65858,sk
Ice Ball 58,123.13072,83.61862,sk
Thermistor String,-13.30386,73.96082,sk
Thermistor String,40.26595,86.31083,sk
Thermistor String,43.81137,86.41939,sk
,22.62760,59.90360,sk
BD2GHI,-12.54960,71.77290,sk
SVP,67.80760,85.33530,sk
SVP,40.79700,85.06060,sk
SVP,6.02320,82.47660,sk
SVP 266,69.29630,85.99190,sk
BD2GHI,-11.55270,73.80800,sk
SVP,30.42790,83.75980,sk
Ice Ball 60,148.36925,84.80025,sk
Ice Ball,-157.55022,81.26471,sk
AXIB,139.25020,84.63100,sk
AXIB,147.59800,84.88400,sk
Ice Ball 65,-156.34481,71.41434,sk
AXIB,142.28460,81.45620,sk
AXIB,132.91720,84.86580,sk
Ice Ball 68,-14.73276,71.36156,sk
Ice_Ball,-20.82160,63.79359,sk
UT 003,45.54176,86.31928,sk
UT 004,-7.74458,77.50425,sk
UT 007,23.98264,80.27168,sk
Ice Ball 91,-165.79809,71.92175,sk
UT 012,9.65149,84.18360,sk
UT 013,32.92785,86.09671,sk
Ice Ball 93,-164.32871,75.61061,sk
Ice Ball 73,-152.84156,74.10064,sk
Ice Ball 74,-148.76087,73.55542,sk
Ice Ball 94,-133.10892,74.66381,sk
Ice Ball 95,-130.99986,76.89651,sk
Ice Ball 75,-148.75252,73.54926,sk
Ice Ball 97,-163.48514,75.50724,sk
Ice Ball 76,-153.60266,73.96172,sk
Ice Ball 77,-148.73813,73.55661,sk
SVP5S 011,50.79678,86.29956,sk
Ice Ball 79,-154.13240,74.18488,sk
Ice Ball 100,-143.94525,72.62541,sk
Ice Ball 80,-149.07150,73.41851,sk
Ice Ball 81,-149.77624,73.50622,sk
Ice Ball 102,-172.27353,76.03840,sk
SVP5S 012,-13.09114,73.99507,sk
Ice Ball 107,-163.59224,73.14753,sk
Ice Ball 109,-139.44752,77.85871,sk
ICEXAIR,191.39480,74.90820,sk
ICEXAIR,194.11020,74.80740,sk
Ice Ball 110,-135.03307,72.82456,sk
ICEXAIR,209.24260,77.50160,sk
ICEXAIR,200.89280,75.71720,sk
ICEXAIR,192.85680,77.04600,sk
ICEXAIR,189.87960,74.39940,sk
ICEXAIR,199.74540,76.47360,sk
Sidekick 5,-146.41405,73.56126,sk
ASL-SK-0003,-148.76483,73.54982,sk
AOFB,-9999.00000,-9999.00000,sk
ITP,-81.49093,85.62219,sk
ITP,-9.80109,76.17719,sk
ITP,-113.12360,84.71599,sk
ITP,-129.40363,70.14362,sk
ITP,-142.40643,73.02071,sk
ITP,-73.40861,84.29811,sk
ITP,-121.71324,82.93179,sk
ITP,-13.40023,73.91389,sk
ITP,-151.99525,74.91319,sk
ITP,-135.25529,72.80664,sk
ITP,-137.26668,80.53596,sk
ITP,-147.81796,83.43082,sk
ITP,43.90835,86.42068,sk
TOP,-73.48477,84.29128,sk
TOP,-135.26201,72.80808,sk
TOP,-124.10664,83.03368,sk
TOP,-139.11090,82.63593,sk
TOP,-137.43137,80.52496,sk
